POA_CODE_2016,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
POA6164,304,19,0,21,329,34,3,361,3,0,0,0,4,0,0,0,4,0,0,4,1356,134,26,29,1544,63,4,75,1618,72,3,1694,274,22,0,3,304,14,0,12,318,15,0,331,346,28,4,3,379,11,0,7,392,15,0,405,6,0,8,0,11,0,0,0,11,0,0,12,3,0,0,3,7,0,0,0,7,0,0,11,633,50,12,12,699,22,3,23,728,24,0,753,14,0,0,0,14,0,0,0,14,0,0,17,17,0,0,0,23,3,0,6,20,0,0,21,33,0,0,0,34,3,0,6,37,0,0,41,667,49,12,12,737,25,4,27,767,29,0,792,147,13,7,6,174,9,3,11,185,21,0,211,0,0,0,0,0,0,0,0,0,0,0,0,816,63,15,15,912,33,5,43,955,47,0,1000,405,39,4,0,449,23,6,30,485,28,0,505,393,40,6,9,445,19,0,19,462,22,0,486
POA6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,5
POA6166,35,3,3,3,41,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,210,11,5,3,223,3,8,7,235,10,0,247,34,0,0,0,33,0,0,0,35,0,0,40,74,10,3,0,84,0,0,0,85,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,108,10,3,3,122,3,0,3,129,5,0,131,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,4,0,0,4,8,0,0,0,4,0,0,0,4,0,0,5,117,8,3,3,129,3,0,3,132,3,0,138,15,8,0,0,20,3,0,3,27,5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,130,14,3,3,155,5,0,6,160,9,0,165,74,6,0,0,82,3,0,3,84,0,0,92,99,3,0,0,102,3,0,3,111,0,0,106
POA6167,144,11,3,13,162,33,0,194,0,0,0,0,0,0,0,0,0,0,3,5,414,65,12,9,507,26,9,34,539,49,3,590,77,11,0,0,90,0,0,0,89,6,0,94,89,12,0,0,97,3,0,3,106,3,0,108,5,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,3,0,0,0,3,0,0,9,168,21,3,0,192,11,0,11,201,12,0,216,0,5,0,0,10,0,0,0,6,0,0,10,3,0,0,0,3,3,0,3,8,0,0,8,6,3,0,0,14,3,0,3,14,0,0,20,179,26,4,0,208,13,0,13,222,13,0,237,66,17,4,3,87,10,0,9,97,22,0,122,0,0,0,0,0,0,0,0,0,0,3,3,238,40,11,6,299,23,0,26,316,41,3,358,97,22,0,0,122,3,0,3,126,12,0,141,104,12,0,0,114,9,0,10,129,9,0,138
POA6168,105,9,0,14,116,17,0,130,0,0,0,0,0,0,0,0,0,0,8,8,262,28,17,4,312,27,3,31,344,35,8,388,38,4,0,0,49,0,0,0,49,5,0,55,57,8,0,3,63,0,0,0,63,10,0,72,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,3,0,0,3,99,13,0,3,122,0,0,0,122,14,0,132,10,0,0,0,8,3,0,3,13,0,0,13,8,0,0,0,11,0,0,0,11,0,0,11,21,0,0,0,21,3,0,3,22,0,0,22,120,17,0,3,136,3,0,3,143,15,0,151,33,9,4,3,42,9,3,13,50,9,0,63,0,0,0,0,0,0,0,0,0,0,3,3,149,20,5,4,184,11,3,12,193,22,3,223,71,7,0,0,70,7,0,7,82,14,0,95,78,11,8,0,93,0,3,3,97,4,0,100
POA6169,211,9,0,9,221,21,0,246,0,0,0,0,0,0,0,0,0,0,3,6,602,70,25,12,710,39,4,38,754,64,6,822,108,19,5,0,126,3,0,3,124,17,0,147,139,13,7,3,164,3,0,3,164,14,0,178,11,4,5,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,262,32,16,3,308,4,0,4,313,27,0,344,8,0,0,0,9,0,0,3,8,0,0,7,10,4,0,0,16,0,0,0,16,3,0,13,17,5,0,0,19,0,3,4,22,3,0,27,278,33,16,3,329,8,3,7,336,35,0,371,88,13,6,3,112,7,0,3,113,18,0,136,0,0,0,0,0,0,0,0,0,0,0,0,367,45,19,9,442,12,3,16,455,54,0,509,186,17,6,4,208,6,0,6,219,15,0,232,206,19,10,3,237,14,0,10,248,17,0,265
POA6170,66,5,0,5,73,6,0,84,0,0,0,0,0,0,0,0,0,0,4,4,206,39,4,4,257,11,0,17,273,15,4,294,45,3,3,0,55,3,0,3,56,3,0,56,47,12,3,0,64,0,0,0,68,6,0,77,0,0,0,0,4,0,0,0,5,0,0,5,0,0,0,0,4,0,0,0,4,0,0,4,100,13,11,3,128,10,0,5,135,4,0,142,3,0,0,0,3,0,0,0,3,0,0,3,10,0,0,0,10,0,0,0,10,0,0,10,11,0,0,0,11,0,0,0,15,0,0,15,114,13,11,3,136,11,0,11,144,4,0,157,32,3,0,0,36,0,0,0,32,5,0,40,0,0,0,0,0,0,0,0,0,0,3,3,142,18,8,3,170,7,0,13,179,16,3,200,56,4,3,0,64,3,0,7,72,3,0,72,49,13,3,0,68,3,0,3,66,0,0,70
POA6171,200,12,0,12,210,8,0,219,0,0,0,0,0,0,0,0,0,0,0,0,809,66,37,14,922,35,0,31,952,25,0,978,143,17,0,0,162,5,0,5,171,8,0,176,178,11,5,0,194,9,0,8,204,4,0,203,5,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,3,0,0,0,3,0,0,4,330,32,14,0,370,13,0,18,390,15,0,399,11,0,0,0,11,0,0,0,12,0,0,12,21,3,0,0,24,4,0,4,27,0,0,27,35,3,0,0,32,8,0,8,37,0,0,37,359,36,14,0,405,17,0,20,430,15,0,440,81,7,3,4,104,9,0,9,105,5,0,112,0,0,0,0,0,0,0,0,0,0,0,3,445,44,13,3,509,25,0,30,535,18,0,559,184,19,7,3,211,13,0,13,224,4,0,234,218,14,11,4,245,7,0,6,255,3,0,254
POA6172,96,6,0,6,98,7,0,108,0,0,0,0,0,0,0,0,0,0,0,0,350,16,9,7,383,19,4,22,404,25,0,434,73,4,0,0,73,3,0,5,81,7,0,87,91,6,0,0,102,9,0,9,115,3,0,114,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,3,5,0,0,0,5,0,0,5,170,15,0,7,187,12,0,17,201,13,0,214,6,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,3,0,0,0,5,0,0,5,13,0,0,0,10,0,0,0,13,0,0,13,182,15,0,7,204,12,0,17,220,13,0,229,52,3,7,0,59,0,0,3,65,6,0,68,0,0,0,0,0,0,0,0,0,0,0,0,234,19,5,3,261,14,4,22,279,18,0,298,108,3,0,0,114,0,0,0,119,9,0,129,115,16,3,3,133,8,0,8,146,7,0,153
POA6173,117,4,0,3,117,5,0,120,0,0,0,0,0,0,0,0,0,0,0,0,422,18,23,12,471,11,3,19,491,9,0,503,99,10,5,3,118,6,0,7,125,4,0,126,107,8,4,0,116,3,0,3,117,4,0,122,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,5,7,0,0,0,7,0,0,7,215,14,9,8,240,7,0,8,249,9,0,256,7,0,0,0,7,0,0,0,7,0,0,7,19,0,0,0,19,0,0,0,19,0,0,19,18,0,0,0,18,0,0,0,18,0,0,18,233,14,9,8,264,7,0,8,273,9,0,278,45,3,3,5,59,3,0,3,60,3,0,59,0,0,0,0,3,0,0,0,3,0,0,3,284,18,14,10,321,11,0,16,333,13,0,344,131,8,0,0,138,8,0,8,145,4,0,150,140,9,4,0,163,5,0,5,169,3,0,170
POA6174,27,0,0,0,27,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,86,6,3,0,92,9,0,10,104,3,0,104,20,3,0,0,21,0,0,0,21,0,0,21,13,3,0,0,19,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,0,43,0,0,0,44,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,0,0,44,0,0,0,42,0,0,48,14,0,0,0,16,0,0,0,20,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,56,4,3,0,61,3,0,3,65,0,0,68,28,3,0,0,30,0,0,0,30,0,0,29,33,4,0,0,36,0,0,0,33,0,0,33
POA6175,28,3,0,3,26,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,93,16,3,4,111,7,0,6,124,6,0,129,21,5,0,0,29,3,0,3,29,0,0,29,25,0,0,0,31,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4,0,0,59,3,0,3,62,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,4,0,0,60,3,0,3,63,0,0,63,17,4,0,0,22,0,0,0,21,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,65,9,0,0,76,3,0,3,81,3,0,88,32,3,0,0,33,3,0,3,36,0,0,36,33,9,0,0,43,0,0,4,41,3,0,49
POA6176,6,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,26,3,3,0,37,0,0,0,37,0,0,36,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,14,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,15,0,0,0,15,0,0,15,3,0,0,0,3,0,0,0,3,0,0,6,17,0,0,0,17,0,0,0,17,0,0,17
POA6180,35,4,0,4,39,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,123,8,5,4,147,14,0,14,154,6,0,159,19,0,0,0,17,0,0,0,17,0,0,24,36,3,5,0,41,3,0,3,43,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,4,5,0,61,3,0,3,66,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,5,3,0,0,0,0,0,0,0,5,0,0,5,54,4,5,3,67,3,0,3,69,3,0,68,15,0,0,0,14,3,0,3,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,72,5,3,4,81,4,0,4,90,3,0,90,24,3,0,0,23,0,0,0,22,0,0,25,37,0,0,0,43,0,0,0,46,0,0,47
POA6181,7,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,21,6,0,0,26,0,0,0,26,0,0,24,5,0,0,0,5,0,0,0,5,0,0,5,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,8,0,0,0,8,0,0,0,8,0,0,8,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,10,0,0,0,13,0,0,18,9,0,0,0,9,0,0,0,9,0,0,9,4,0,0,0,4,0,0,0,4,0,0,4
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,25,3,0,3,26,0,0,25,0,0,0,0,3,0,0,0,3,0,0,3,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,14,0,0,0,14,0,0,14,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,17,0,0,0,17,0,0,17,5,4,0,0,8,0,0,0,8,0,0,6,18,0,0,0,14,0,0,0,14,0,0,14
POA6208,58,0,0,0,63,8,0,71,0,0,0,0,0,0,0,0,0,0,0,3,208,23,16,7,247,4,0,4,250,21,0,265,42,6,0,0,42,0,0,0,43,3,0,47,51,8,4,0,60,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,14,4,0,108,3,0,3,110,4,0,114,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,7,0,0,0,7,0,0,11,5,0,0,0,7,0,0,0,7,0,0,9,100,12,3,0,117,3,0,3,117,10,0,129,20,0,0,0,27,0,0,0,29,14,0,41,0,0,0,0,0,0,0,0,0,0,0,0,115,13,4,0,140,4,0,4,142,19,0,162,52,3,0,0,55,6,0,6,56,8,0,64,58,3,4,0,64,0,3,3,68,4,0,71
POA6209,7,0,0,0,7,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,37,9,3,0,41,0,0,0,41,4,0,52,12,0,0,0,10,0,0,0,10,0,0,13,11,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,24,0,0,0,24,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,24,0,0,0,22,0,0,26,3,0,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,23,0,0,0,27,0,0,26,13,0,0,0,17,0,0,0,17,3,0,19,15,0,0,0,12,0,0,0,12,0,0,12
POA6210,290,24,0,29,321,67,0,383,0,0,0,0,0,0,0,0,0,0,0,4,1019,122,27,26,1192,71,3,75,1263,116,4,1385,192,25,12,0,226,19,0,16,244,9,0,250,275,33,4,5,319,13,5,14,333,16,3,346,4,0,0,0,9,0,0,0,9,4,0,11,3,0,0,0,9,0,0,0,6,0,0,6,476,55,11,12,550,28,7,35,588,24,3,616,14,0,0,0,14,0,0,0,13,0,0,14,29,4,0,0,36,0,0,3,34,0,0,34,40,4,0,0,44,3,0,3,48,0,0,51,513,61,13,12,602,29,8,35,637,24,3,667,146,26,6,5,178,13,0,9,194,46,0,240,0,0,0,0,0,0,0,0,3,0,0,4,657,82,20,16,778,39,5,47,834,71,3,903,303,34,13,0,344,11,0,10,355,13,0,372,409,51,6,3,475,25,4,26,500,25,4,526
POA6211,37,3,0,8,40,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,143,15,5,5,167,12,0,15,179,17,0,195,27,0,0,0,26,0,0,0,23,3,0,26,40,3,0,0,48,0,0,0,51,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3,5,0,70,3,0,3,72,4,0,75,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,6,68,3,3,0,80,3,0,3,77,3,0,80,15,3,0,0,15,0,0,0,22,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,84,5,3,0,92,3,0,3,97,10,0,108,34,10,0,3,48,0,0,0,45,6,0,48,45,9,7,0,51,4,0,4,54,3,0,54
POA6213,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,20,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,6,5,0,0,0,5,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,13,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6214,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,17,0,0,0,18,0,0,18,4,0,0,0,4,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,3,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,3,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,3,13,0,0,13,3,0,0,0,6,0,0,0,6,0,0,6,3,3,0,0,8,0,0,0,6,0,0,6
POA6215,30,5,0,5,35,8,0,43,0,0,0,0,0,0,0,0,0,0,0,0,88,12,0,0,97,8,0,8,101,9,0,110,14,0,0,0,13,0,0,0,16,0,0,18,22,0,0,0,22,0,0,0,22,3,0,26,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,45,0,0,0,44,3,0,45,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,8,46,0,0,0,46,0,0,0,47,3,0,52,13,0,0,0,14,0,0,0,14,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,58,3,0,0,61,0,0,3,62,9,0,73,11,0,0,0,11,0,0,0,17,0,0,17,33,7,0,0,33,0,0,0,39,0,0,39
POA6218,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,0,3,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
