POA_CODE_2016,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
POA6164,0,5,0,0,0,0,0,0,0,11,16,89,4,0,3,0,0,4,0,115,149,337,36,22,56,16,15,11,3,639,7,9,0,0,0,0,3,0,0,21,38,109,10,3,18,5,4,0,0,188,13,18,4,8,7,0,0,0,0,47,437,1263,208,95,176,91,106,75,30,2476,0,3,8,0,0,0,5,0,0,16,135,134,153,52,49,24,48,29,12,636,152,166,199,83,70,64,74,72,18,899,454,216,2644,203,215,130,469,376,87,4787,20,13,35,11,10,19,18,26,4,157,30,29,51,21,17,9,38,36,5,234,22,35,28,6,11,3,16,11,0,129,23,22,53,8,13,16,42,34,34,251,1497,2445,3434,522,645,374,837,665,189,10609,3,18,0,0,0,0,0,0,0,22,3,81,3,0,3,0,0,0,0,93,75,282,13,34,85,16,0,11,10,530,0,29,0,3,6,0,0,0,0,33
POA6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6166,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,15,19,26,3,0,3,0,0,0,0,51,0,3,0,0,0,0,0,0,0,3,4,6,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,62,143,21,13,23,11,14,5,4,300,0,0,3,0,0,0,0,0,0,3,30,21,27,5,3,7,3,5,4,108,46,24,24,21,8,5,8,8,0,143,105,37,507,17,27,29,74,59,22,874,0,8,3,0,0,0,3,3,0,16,5,9,9,3,3,0,7,7,0,51,0,11,9,3,0,0,5,5,0,30,3,7,7,3,5,3,7,8,3,48,282,297,620,60,75,57,120,107,37,1656,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,17,11,36,0,3,13,0,0,0,0,61,0,3,0,0,0,0,0,0,0,3
POA6167,0,3,0,0,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,18,10,50,8,14,18,9,3,9,3,117,0,0,0,0,0,0,0,0,0,5,3,29,0,0,6,0,0,0,0,41,3,6,0,3,0,0,0,0,0,10,73,242,107,29,36,26,49,36,17,615,0,0,0,0,0,0,0,0,0,7,35,39,42,15,15,10,21,14,3,183,44,45,65,41,25,20,37,17,3,290,148,58,990,86,50,53,255,172,38,1847,4,4,13,5,10,5,10,20,0,74,8,0,18,11,6,3,17,23,0,90,3,3,9,0,5,0,3,9,5,47,12,8,34,8,6,4,45,27,13,150,338,491,1291,222,177,127,444,318,77,3483,3,3,0,0,0,0,0,0,0,5,3,10,0,4,0,0,0,0,0,17,3,60,0,14,21,5,0,3,0,107,3,9,0,0,3,0,0,0,0,11
POA6168,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,15,23,25,6,6,3,0,3,3,0,71,0,4,0,0,0,0,0,0,0,4,6,18,3,4,0,0,0,0,0,29,0,3,0,0,0,0,0,0,0,9,59,135,50,26,21,12,12,17,3,342,0,0,3,0,0,0,0,0,0,5,37,39,53,22,9,6,14,10,0,195,39,38,63,31,18,17,22,15,3,250,128,65,1060,130,57,52,223,179,43,1944,4,3,14,15,3,9,11,21,0,73,7,3,14,16,3,9,19,8,0,85,0,3,8,0,0,0,0,4,0,25,5,3,18,9,3,3,22,16,11,99,318,356,1298,270,125,100,339,274,61,3154,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,8,5,35,3,3,6,3,0,4,3,65,0,7,0,0,0,0,0,0,0,8
POA6169,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18,37,58,0,7,5,0,4,4,4,119,0,0,0,4,0,0,0,0,0,6,13,38,0,0,0,0,0,0,0,53,7,7,0,3,3,0,0,0,0,20,100,269,71,34,32,26,14,21,6,574,0,0,0,0,0,0,0,0,0,0,65,66,86,18,23,9,12,16,10,305,92,61,117,40,29,28,27,26,13,432,185,97,1666,147,94,95,363,296,75,3012,9,4,19,20,5,7,8,20,0,92,7,10,35,19,5,6,35,29,3,151,0,15,13,3,7,0,9,8,0,50,11,6,44,13,3,4,25,37,17,155,523,655,2045,294,200,181,501,456,125,4987,0,5,0,0,3,0,0,0,0,12,0,14,0,0,0,0,0,0,0,17,14,111,3,3,8,0,0,0,3,144,0,4,0,0,3,0,0,0,0,12
POA6170,0,3,0,0,0,0,0,0,0,4,4,12,0,0,0,0,0,0,0,17,19,85,12,11,24,11,6,0,0,167,0,3,0,0,0,0,0,0,0,3,5,22,0,3,3,0,0,0,0,32,0,5,0,3,0,0,0,0,0,9,52,188,69,35,38,17,46,28,9,479,0,0,0,0,0,0,0,0,0,0,18,24,23,20,9,14,19,5,3,127,27,20,55,19,14,9,27,22,6,217,63,45,562,50,31,34,107,104,17,1016,0,0,6,4,0,4,10,13,0,41,10,3,8,0,3,0,10,7,0,41,3,0,3,0,3,0,7,3,0,20,4,9,13,3,5,0,22,10,5,70,205,419,752,151,131,93,251,191,44,2241,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,8,11,49,0,11,23,14,0,10,0,124,0,8,0,0,0,0,0,0,0,7
POA6171,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,22,35,76,7,8,12,4,9,0,0,147,5,3,0,0,0,0,0,0,0,8,5,28,3,4,3,0,0,3,0,47,8,8,0,8,0,0,0,0,0,21,126,325,66,46,49,38,28,26,11,717,0,3,0,0,0,0,0,0,0,3,71,57,73,49,22,11,23,11,6,313,86,71,122,47,40,28,32,19,7,454,215,116,1738,143,103,78,366,208,56,3027,9,4,27,12,0,9,21,27,3,105,18,11,42,24,7,6,31,17,0,149,5,12,12,3,3,3,7,4,0,57,18,12,24,6,3,7,25,27,11,135,610,747,2115,344,240,178,544,347,95,5209,0,6,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,8,25,76,5,11,13,0,0,0,0,131,4,7,0,0,0,0,0,0,0,14
POA6172,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,6,14,22,0,0,3,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,11,3,3,0,0,0,0,0,0,0,10,42,83,18,19,7,12,7,14,0,207,0,0,0,0,0,0,0,0,0,0,27,32,35,9,9,3,8,3,0,126,38,39,47,27,14,5,18,12,3,198,97,51,629,53,43,28,144,126,28,1194,3,3,7,10,0,8,8,17,0,52,5,3,17,15,3,0,8,11,0,61,5,3,6,0,0,0,3,0,0,20,3,5,12,5,8,0,12,13,11,61,251,251,766,140,83,64,209,187,44,1992,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,23,3,0,0,0,0,0,0,35,0,4,0,0,0,0,0,0,0,4
POA6173,0,3,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,5,29,20,3,4,3,4,0,0,0,65,0,0,0,0,0,0,0,0,0,3,4,19,0,0,0,0,0,0,0,28,7,4,3,0,0,0,0,0,0,14,73,130,28,34,19,8,7,12,4,311,0,0,0,0,0,0,0,0,0,0,32,41,43,11,6,6,13,3,4,157,44,39,45,23,11,6,6,5,4,184,128,54,699,52,36,42,105,89,29,1235,0,0,10,3,3,0,5,12,3,37,5,6,12,7,5,6,12,3,0,53,3,3,10,3,0,0,0,0,0,21,4,0,7,3,4,0,14,10,5,59,339,318,846,145,93,75,158,141,56,2173,0,5,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,11,5,26,0,0,3,0,0,0,0,37,0,3,0,0,0,0,0,0,0,3
POA6174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,34,6,3,0,3,0,0,0,67,0,0,0,0,0,0,0,0,0,0,8,4,11,3,0,0,3,0,0,23,6,7,12,10,3,0,5,0,0,44,28,12,230,16,20,16,41,31,13,402,0,0,0,4,0,0,3,0,0,13,3,0,4,4,0,6,0,0,0,22,0,0,0,3,0,0,0,0,0,4,0,0,4,0,3,0,7,3,4,21,55,76,266,39,28,24,59,40,21,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,15,0,4,0,0,0,0,0,0,0,4
POA6175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,0,0,0,0,3,0,10,3,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,16,50,5,0,9,0,3,0,0,84,0,0,0,0,0,0,0,0,0,0,14,13,6,4,3,0,4,0,0,37,17,8,13,5,7,3,0,0,0,58,29,17,212,16,16,5,37,31,9,371,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,5,3,3,0,14,0,3,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,3,0,11,77,105,252,28,31,13,48,46,13,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
POA6176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,3,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,12,0,3,6,5,3,0,0,0,0,21,11,3,71,6,8,5,12,20,0,136,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,3,0,12,30,31,90,17,19,8,25,23,3,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
POA6180,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,9,4,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,16,34,15,8,6,3,3,4,0,79,0,0,0,0,0,0,0,0,0,0,7,8,11,4,3,3,0,0,0,38,15,11,22,3,3,0,5,4,3,67,42,14,277,14,10,22,78,54,7,522,0,0,3,0,0,0,6,3,0,16,3,4,10,5,0,5,9,0,0,30,0,3,3,0,0,0,0,3,3,12,0,0,4,0,0,0,4,5,0,19,92,92,340,39,36,34,102,71,10,815,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,3
POA6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,5,0,0,3,0,0,0,9,9,3,35,0,0,0,8,3,0,60,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,40,4,5,5,10,3,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,9,4,0,3,0,0,0,0,0,0,11,12,0,70,7,0,3,16,6,3,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,25,18,74,12,0,6,19,15,8,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6208,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10,5,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,18,47,13,3,4,4,6,6,0,105,0,0,0,0,0,0,0,0,0,0,12,11,8,11,0,3,3,0,3,57,18,11,14,11,7,3,8,0,0,76,68,25,516,25,22,19,136,81,24,907,4,0,4,3,0,3,10,13,0,37,3,3,6,4,0,0,12,7,0,28,0,0,0,0,0,0,0,5,0,9,8,3,16,0,3,0,16,8,6,65,136,121,585,57,37,36,192,123,37,1324,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,20,0,0,0,0,0,0,0,27,0,4,0,0,0,0,0,0,0,4
POA6209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,0,4,0,3,0,18,12,6,75,4,0,4,16,6,3,131,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,3,0,0,6,28,15,86,4,6,7,26,15,3,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
POA6210,3,9,0,0,0,0,0,0,0,11,6,30,4,0,0,0,0,3,0,44,67,91,20,12,18,11,7,13,8,247,3,4,0,0,0,0,0,0,0,10,23,52,11,4,8,0,0,0,0,97,12,8,3,0,4,0,0,0,3,29,228,551,119,59,59,56,63,72,14,1219,0,0,3,0,0,0,3,0,0,14,126,128,93,34,28,20,30,29,5,501,114,105,169,60,32,47,52,42,12,628,384,156,2748,166,157,167,675,462,87,4996,8,5,32,23,5,18,34,25,3,153,23,26,51,25,5,16,51,36,10,241,11,15,18,4,9,8,12,17,3,88,16,16,54,17,11,15,48,44,20,244,1007,1202,3331,409,330,364,973,744,162,8522,0,11,0,0,0,0,0,0,0,20,3,19,0,0,3,0,0,0,0,30,40,124,3,22,20,16,0,11,3,241,3,16,0,0,0,0,0,0,0,18
POA6211,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,8,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,8,23,56,6,4,3,0,4,3,3,107,0,0,0,0,0,0,0,0,0,3,10,14,11,5,3,3,9,4,0,64,12,11,17,6,4,4,8,6,0,66,55,24,350,7,15,15,70,52,9,595,0,0,4,4,0,0,9,10,0,27,0,3,12,0,0,3,7,12,0,30,0,3,4,3,0,0,0,3,0,12,0,0,9,0,0,0,10,5,4,29,109,131,413,33,31,35,117,84,14,976,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,11,5,4,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
POA6213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,11,0,3,3,0,0,0,0,0,0,3,4,0,16,0,0,0,7,4,0,39,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,5,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,3,17,18,16,4,0,0,20,9,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,7,11,0,34,0,0,0,9,3,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,9,14,4,39,4,0,3,10,8,5,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,12,4,0,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,6,7,8,0,0,0,3,0,3,22,7,4,9,3,4,0,0,4,0,32,27,10,214,13,3,3,59,24,8,358,0,0,0,0,0,0,0,0,0,5,4,0,3,3,0,4,5,3,0,19,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,10,8,3,32,53,42,240,16,9,7,72,40,9,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
POA6218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,19,0,0,0,5,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,21,0,0,0,10,13,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
