POA_CODE_2016,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_Nthern_Ireland_0_4,M_Nthern_Ireland_5_14,M_Nthern_Ireland_15_24,M_Nthern_Ireland_25_44,M_Nthern_Ireland_45_54,M_Nthern_Ireland_55_64,M_Nthern_Ireland_65_74,M_Nthern_Ireland_75_84,M_Nthern_Ireland_85ov,M_Nthern_Ireland_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot
POA6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6162,0,0,3,44,13,10,6,4,0,71,0,0,0,22,12,15,35,81,40,201,0,0,5,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,14,0,4,0,56,25,31,10,0,0,122,0,0,0,3,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,8,0,0,0,5,3,0,0,0,0,9,0,8,4,8,3,0,0,0,0,23,0,0,0,5,0,11,3,0,0,24,3,0,0,8,16,15,7,3,0,52,0,3,0,4,0,4,3,0,0,7,0,0,3,14,9,6,0,4,0,38
POA6163,0,13,0,95,18,11,21,12,3,180,3,6,7,92,51,112,179,185,62,710,0,3,4,7,0,5,0,0,0,19,0,3,11,26,7,5,0,0,0,54,0,0,0,3,4,3,4,0,0,14,0,6,39,89,33,44,25,10,0,242,0,0,0,0,0,0,4,3,0,15,0,0,4,15,6,5,3,0,0,28,0,0,0,5,4,7,6,6,0,33,0,0,0,18,0,0,0,0,0,16,0,6,9,9,7,11,23,18,3,83,0,37,48,267,132,102,39,13,3,646,0,0,0,8,6,8,7,3,0,33,0,0,3,27,0,3,0,0,0,36,0,0,0,8,3,3,0,0,0,12,20,91,68,263,92,21,3,0,0,556,0,0,0,26,0,18,10,0,0,52,0,6,11,57,48,56,64,35,3,269,0,9,20,39,28,18,10,3,0,125,0,19,43,115,46,34,27,6,0,291
POA6164,3,24,4,101,19,6,5,3,0,166,0,3,0,22,30,35,48,30,10,177,0,3,5,15,0,0,0,0,0,31,0,15,11,80,21,10,3,0,0,143,0,0,5,9,4,3,0,0,0,24,4,36,54,205,44,40,32,6,0,416,0,0,0,0,3,0,0,0,0,5,0,4,9,22,6,6,3,0,0,55,0,0,0,6,4,0,3,3,0,19,0,3,0,21,0,0,0,0,0,33,0,3,3,13,15,20,16,7,4,72,23,102,128,431,171,111,54,4,0,1028,0,0,3,24,7,3,0,0,0,42,0,7,0,30,4,4,0,0,0,50,0,0,0,7,3,0,0,0,0,6,12,87,113,228,134,18,0,0,0,598,0,4,4,29,13,20,7,3,0,82,3,29,29,106,83,60,40,16,3,369,3,29,42,106,41,40,17,7,0,284,3,58,91,222,147,65,29,3,5,617
POA6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6166,0,0,0,15,7,4,0,0,0,23,0,0,0,5,16,27,49,27,9,131,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,4,22,0,5,10,48,23,22,9,3,0,114,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,52,18,6,0,0,0,98,0,0,0,6,0,5,3,0,0,14,0,0,0,4,3,15,5,8,3,44,7,3,0,3,0,4,0,0,0,17,0,6,3,20,7,10,3,0,0,50
POA6167,0,0,4,30,4,7,5,3,0,56,0,0,0,3,12,10,24,5,4,57,0,3,0,0,0,0,0,0,0,3,0,3,0,26,3,3,0,0,0,36,0,0,0,3,0,0,0,0,0,5,0,4,8,30,15,4,0,3,0,63,0,0,0,0,0,0,4,0,0,9,0,0,3,8,3,0,0,0,0,13,0,0,0,0,4,0,3,5,0,21,0,0,0,3,0,0,0,0,0,4,0,0,0,0,9,0,18,14,0,37,11,74,80,257,128,83,31,11,5,681,0,0,0,0,3,6,3,3,0,16,0,3,5,15,5,0,0,0,0,27,0,0,0,3,3,0,0,0,0,8,14,95,75,193,83,19,0,0,0,479,0,0,3,6,0,4,3,0,0,20,0,6,8,30,20,32,20,27,3,137,0,9,0,22,12,3,0,3,0,49,0,8,35,80,27,19,4,3,0,177
POA6168,0,3,3,21,10,4,10,10,4,66,0,0,0,5,9,9,16,17,3,59,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,6,0,12,7,9,0,0,0,37,0,0,0,0,0,0,4,3,0,9,0,0,0,0,3,3,3,0,0,16,0,0,0,9,5,0,0,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4,12,24,11,4,59,12,49,70,178,113,98,49,19,4,595,0,4,3,5,3,3,5,3,3,33,0,0,0,7,0,0,0,0,0,10,0,3,0,3,0,0,0,0,0,12,7,30,23,70,22,12,0,0,0,163,0,0,0,3,3,4,3,0,0,12,0,13,4,32,37,61,48,34,5,239,0,0,0,4,3,0,3,0,0,10,0,6,15,39,19,25,8,4,0,114
POA6169,0,13,0,29,9,10,4,12,0,75,0,0,0,5,3,7,15,5,0,35,0,0,3,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,4,15,5,9,3,0,0,31,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,7,0,3,0,10,0,0,0,5,3,3,0,3,0,13,0,0,0,3,0,0,0,0,0,7,0,0,0,9,5,20,23,7,3,72,7,91,87,296,157,129,55,13,0,828,0,0,6,15,3,3,11,11,0,54,0,0,0,4,0,3,5,0,0,7,0,0,3,5,6,0,0,0,0,15,0,23,21,58,24,9,0,0,0,138,0,0,3,5,3,3,4,4,0,21,0,22,16,43,54,62,57,32,5,295,3,0,3,3,4,5,0,0,0,25,0,30,51,54,75,29,19,3,0,264
POA6170,0,3,0,20,3,0,3,0,0,32,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,3,14,3,0,0,0,0,22,0,3,0,0,0,0,0,0,0,3,0,8,15,27,8,3,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,3,10,13,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,11,0,0,0,0,3,5,9,0,0,13,10,59,64,155,58,39,12,0,0,393,0,3,0,4,0,0,0,0,0,9,0,3,3,22,0,0,0,0,0,29,0,3,0,0,0,0,0,0,0,3,9,71,69,152,62,6,3,0,0,364,0,0,0,8,0,0,0,0,0,8,0,4,3,14,8,11,0,0,0,44,0,3,13,21,8,4,0,0,0,46,0,15,19,40,19,4,3,0,0,100
POA6171,0,17,7,51,6,4,3,0,0,88,0,0,4,0,6,5,7,6,0,33,0,0,0,3,0,0,0,0,0,7,0,4,0,13,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,4,7,3,19,9,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,5,0,13,3,0,0,0,0,20,0,0,0,5,0,0,3,0,0,11,0,0,0,5,0,0,0,0,0,5,0,3,3,11,6,3,10,4,3,46,20,183,125,474,143,81,24,8,0,1053,0,0,3,6,10,5,3,3,0,30,0,0,0,3,3,0,0,0,0,7,0,0,0,5,0,0,0,0,0,4,5,16,17,42,14,4,0,0,0,102,0,0,0,9,3,0,3,0,0,21,0,34,20,71,57,32,22,12,0,247,0,4,3,14,10,4,7,0,0,43,3,68,79,161,83,24,14,3,0,442
POA6172,0,4,3,10,7,0,3,0,0,26,0,0,0,0,0,5,3,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,5,6,6,3,0,26,9,75,65,168,69,46,18,3,0,459,0,0,4,3,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,4,14,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,10,3,27,22,17,18,0,0,96,0,0,0,9,3,0,3,0,0,14,0,11,23,35,25,12,6,0,0,113
POA6173,0,13,5,19,11,0,0,0,0,51,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,16,3,49,32,102,46,25,5,0,0,272,0,3,3,3,3,3,0,0,0,19,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,36,32,46,51,17,10,3,0,197,0,3,0,0,0,0,0,0,0,8,0,28,37,54,33,7,3,5,0,172
POA6174,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,13,38,18,6,4,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,3,4,4,3,7,0,0,29,0,0,0,0,0,0,0,0,0,3,0,4,5,12,3,3,0,0,0,39
POA6175,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,16,9,36,16,6,0,0,0,88,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,0,15,0,0,0,0,3,0,0,0,0,3,0,0,0,12,4,4,0,0,0,23
POA6176,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,12,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,0,0,10
POA6180,0,3,5,9,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,12,4,24,23,55,23,10,7,4,0,151,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,9,6,14,7,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,4,12,3,8,3,0,0,42,0,3,3,3,0,3,0,0,0,8,0,9,11,27,18,4,0,0,0,64
POA6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,3
POA6208,0,0,0,0,0,3,6,3,0,19,0,0,0,0,0,3,5,8,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,25,4,5,41,0,20,8,53,31,28,27,12,0,172,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,8,0,0,0,0,23,0,0,0,0,0,3,0,0,0,3,0,0,3,9,14,6,20,12,3,55,0,0,0,4,3,0,0,3,0,9,0,0,4,11,9,0,0,0,0,26
POA6209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,11,7,5,10,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA6210,0,33,17,53,27,19,36,15,5,191,0,0,3,9,12,17,51,28,3,119,0,0,0,0,0,0,0,0,0,8,0,8,0,24,3,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,7,5,14,17,6,11,5,0,71,0,0,0,0,0,3,4,0,0,8,0,0,0,3,5,0,8,3,0,16,0,0,3,3,11,5,0,3,0,22,0,3,0,9,3,0,0,0,0,22,0,7,3,8,11,32,59,41,18,179,14,142,153,380,218,231,129,39,11,1313,0,3,0,8,11,8,13,9,3,58,0,9,0,21,0,0,0,0,0,30,0,3,3,4,7,0,0,3,0,23,6,59,64,84,37,8,0,0,0,260,0,0,0,7,0,3,7,7,3,29,0,27,19,66,66,85,83,62,17,420,0,9,3,9,0,6,4,8,3,41,0,50,103,117,111,58,37,17,3,503
POA6211,0,0,0,4,4,0,3,0,0,18,0,0,0,0,0,4,6,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,14,3,7,8,36,26,18,21,0,0,130,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,6,0,6,9,5,9,4,0,40,0,0,0,0,0,0,0,0,0,3,0,5,3,23,14,8,9,3,0,64
POA6213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,17,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,13,0,0,7,16,7,9,3,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,16
POA6218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
