POA_CODE_2016,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
POA6164,432,76,10,0,519,20,6,25,546,25,0,571,1267,113,19,4,1408,30,0,29,1435,23,0,1453,253,25,32,4,315,8,3,10,322,4,0,323,22,0,0,10,30,0,0,0,34,0,0,34,1969,210,67,21,2271,53,10,59,2329,53,0,2385,43,3,0,0,46,7,3,13,55,3,0,65,75,15,4,3,92,8,0,8,101,0,0,99,117,15,4,3,134,18,0,18,159,6,0,167,2090,223,70,24,2406,71,12,78,2489,57,0,2548,1148,96,31,20,1294,47,7,47,1344,59,3,1411,0,0,0,3,4,0,0,0,4,0,0,4,3239,319,94,50,3705,117,13,131,3835,120,6,3964,532,65,3,4,603,19,5,31,630,37,0,669,1390,105,20,14,1534,29,0,32,1564,24,0,1592,45,9,11,0,63,0,0,3,67,0,0,67,15,4,0,12,35,3,0,3,39,0,0,38,1983,188,30,33,2232,56,11,66
POA6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6166,35,3,0,0,41,6,0,6,42,0,0,44,146,14,0,0,152,0,0,0,158,0,0,155,41,0,0,0,37,0,0,0,37,3,0,40,0,0,0,0,0,0,0,0,0,0,0,4,221,16,0,3,240,3,0,3,246,4,3,252,3,0,0,0,3,0,0,0,3,0,0,6,6,0,0,0,6,0,0,0,6,0,0,6,12,0,0,0,10,0,0,0,10,0,0,14,228,12,0,3,251,3,0,3,257,3,3,264,139,10,3,3,158,8,0,12,170,7,0,176,0,0,0,0,0,0,0,0,0,0,0,0,370,24,5,3,406,17,3,18,424,7,3,435,67,12,0,0,78,4,0,4,85,3,0,86,185,18,0,0,205,6,4,7,217,3,0,213,7,0,0,0,7,0,0,0,7,0,0,7,5,0,0,0,5,0,0,0,5,0,3,8,264,27,0,3,300,8,4,14
POA6167,122,22,0,4,153,6,3,7,160,10,0,171,367,37,4,3,414,9,0,9,428,16,0,438,86,14,5,0,107,6,0,6,110,0,3,116,8,0,0,3,9,0,0,0,7,0,4,9,583,76,14,5,680,25,3,28,702,29,3,736,24,0,0,0,22,3,0,4,27,3,0,30,43,0,0,0,39,3,0,3,45,0,0,45,59,3,0,0,68,9,4,8,75,4,0,82,646,72,14,6,748,30,3,39,782,28,3,818,446,57,20,17,544,42,0,44,587,67,3,653,0,0,3,0,7,0,0,0,7,0,8,10,1099,136,38,28,1294,72,5,80,1374,97,17,1483,151,22,5,0,188,6,4,14,199,22,0,215,362,33,6,0,404,15,0,15,416,12,0,432,22,0,3,0,27,0,0,0,24,0,0,24,6,0,0,7,15,0,0,0,15,3,0,21,540,63,13,11,629,22,3,26
POA6168,63,12,0,0,75,0,0,4,76,10,0,85,145,11,6,0,165,5,0,9,168,4,0,174,39,6,5,0,51,4,0,4,53,0,0,53,4,0,0,3,6,0,0,0,6,0,0,4,249,33,9,4,295,12,3,12,306,15,0,322,3,0,0,0,3,0,0,0,10,5,0,8,19,3,3,0,27,0,0,0,28,0,0,29,27,3,3,0,35,0,0,0,38,3,0,39,276,34,13,4,327,17,3,19,346,18,0,361,264,39,9,17,324,30,8,31,354,22,0,379,0,0,0,0,0,0,0,0,0,0,0,0,543,70,19,14,648,41,6,52,698,41,3,742,97,11,0,0,106,3,0,4,116,11,0,125,185,21,4,0,205,9,0,7,217,9,0,224,10,3,0,0,17,0,0,0,17,0,0,17,0,0,0,0,4,0,0,0,4,0,3,3,293,35,4,4,336,10,3,14
POA6169,114,17,3,0,140,3,0,6,140,14,0,157,386,41,5,6,435,9,0,9,443,11,0,453,90,11,7,0,104,3,0,3,110,5,0,114,3,0,0,4,9,0,0,0,9,0,0,10,594,66,17,15,692,13,0,14,704,26,3,733,12,5,0,0,19,3,0,3,20,0,0,24,45,0,3,0,49,3,0,3,53,0,0,54,54,5,3,0,63,4,0,4,73,0,0,69,649,73,21,16,758,20,0,18,775,27,3,809,508,75,22,16,619,47,0,52,670,35,0,710,0,0,0,0,0,0,0,0,0,0,3,8,1161,143,43,28,1377,70,3,75,1448,67,9,1524,186,15,13,0,215,9,0,9,223,23,0,246,445,56,14,3,509,9,0,12,524,19,5,544,11,3,4,0,21,0,0,0,26,3,0,28,10,0,0,4,12,0,0,0,12,0,0,12,650,76,31,3,760,20,0,23
POA6170,129,10,3,3,142,6,3,7,152,0,0,152,205,28,4,4,236,5,0,5,247,4,0,251,42,5,6,3,55,5,0,5,57,3,0,66,3,0,0,0,3,0,0,0,3,0,0,3,379,39,13,4,439,17,3,17,461,9,0,469,10,0,0,0,10,0,0,0,7,0,0,13,34,5,0,0,37,3,0,3,43,0,0,43,46,5,0,0,51,6,0,6,52,0,0,52,427,42,13,4,488,20,3,27,514,9,0,525,333,32,6,11,384,16,0,16,403,25,0,423,0,0,0,0,0,0,0,0,0,0,12,10,759,73,18,16,872,38,3,46,915,33,14,959,139,13,3,3,156,7,0,14,172,4,0,172,140,24,0,3,171,8,0,8,183,6,0,187,3,0,4,3,10,0,0,0,10,0,0,12,0,0,0,6,9,0,0,0,9,0,0,9,285,32,7,15,347,18,0,24
POA6171,228,20,6,0,255,20,0,20,271,11,0,279,621,49,24,3,700,12,0,15,714,7,0,724,122,25,18,6,172,5,0,5,175,3,0,175,10,0,0,10,18,3,0,3,23,0,0,23,980,98,51,18,1145,38,0,33,1186,23,0,1202,21,0,0,0,26,0,0,0,26,0,0,26,52,5,0,0,60,3,0,3,67,3,0,66,76,9,0,0,83,7,0,7,89,3,0,94,1057,109,54,18,1235,42,0,39,1274,22,0,1293,793,63,45,12,910,40,0,42,951,46,0,996,6,0,0,0,11,0,0,0,7,0,3,10,1850,171,95,30,2147,85,3,84,2234,65,6,2302,350,27,10,0,387,15,0,20,404,19,0,421,668,61,12,3,752,14,0,14,763,6,0,777,26,6,8,3,38,0,0,0,39,6,0,45,5,0,0,4,12,0,0,0,12,0,0,7,1041,96,38,8,1184,33,0,35
POA6172,71,3,0,0,77,3,5,8,82,3,0,86,134,14,0,3,149,3,0,8,155,3,0,163,20,0,8,0,31,4,0,4,33,3,0,36,4,0,0,0,3,0,0,0,3,0,0,3,226,16,14,4,261,12,4,15,277,17,0,292,3,0,0,0,3,0,0,0,3,0,0,3,9,3,0,0,11,3,0,3,15,0,0,15,12,3,0,0,15,3,0,3,17,0,0,17,242,17,14,3,273,12,4,18,292,17,0,310,210,16,11,3,239,17,0,17,256,12,0,268,0,0,0,0,3,0,0,0,3,0,0,3,452,36,18,10,517,34,4,38,555,30,0,579,112,3,3,0,126,6,0,4,126,10,0,138,246,21,0,0,267,14,0,15,288,4,0,293,14,0,4,0,10,3,0,3,18,0,0,18,0,0,3,0,3,0,0,0,3,0,0,3,374,25,8,3,406,20,4,25
POA6173,56,8,0,0,65,3,0,3,66,4,0,65,189,18,11,0,215,3,0,3,217,0,0,221,31,0,5,0,43,0,0,0,45,0,0,45,0,0,0,5,5,0,0,0,5,0,0,5,282,24,16,4,321,3,0,3,326,5,0,333,4,0,0,0,4,0,0,0,6,0,0,5,25,0,0,0,33,0,0,0,33,0,0,33,30,0,0,0,35,0,0,0,32,0,0,39,312,24,21,5,360,8,0,8,366,5,0,369,253,21,10,3,287,12,0,12,303,9,0,310,0,0,0,3,3,0,0,0,3,0,0,3,566,39,35,11,644,18,0,18,670,10,0,675,124,12,8,4,145,6,0,6,151,11,0,160,297,20,8,0,323,9,0,11,335,0,0,338,5,0,0,0,7,0,0,0,7,0,0,8,3,0,0,3,3,0,0,0,3,0,0,3,431,30,11,7,487,18,0,19
POA6174,15,0,0,0,15,3,0,3,23,5,0,26,59,9,0,0,75,0,0,0,73,6,0,82,13,0,4,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,89,14,5,0,107,3,0,3,109,8,0,120,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9,0,0,0,9,0,0,9,3,6,0,0,7,0,0,0,7,0,0,7,97,19,5,0,113,3,0,3,123,8,0,129,66,12,0,4,82,3,0,3,83,5,0,91,0,0,0,0,0,0,0,0,0,0,0,0,160,29,6,4,197,8,0,8,201,13,0,215,29,3,0,0,39,0,0,0,40,0,0,42,76,11,0,0,83,3,0,3,90,3,0,91,5,3,3,0,7,0,0,0,7,0,0,7,0,0,0,4,4,0,0,0,4,0,0,4,111,14,4,4,130,3,0,3
POA6175,11,3,0,0,21,0,0,0,21,0,0,21,56,4,0,0,58,0,0,0,58,0,0,59,17,0,3,0,25,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,88,11,3,0,104,0,0,0,104,0,0,101,0,0,0,0,0,3,0,3,7,0,0,7,11,0,0,0,11,3,0,3,17,0,0,16,13,0,0,0,13,7,0,7,21,0,0,20,100,11,3,0,119,7,0,7,121,0,0,126,75,11,3,3,88,5,0,5,95,10,0,105,0,0,0,0,0,0,0,0,0,0,0,0,177,21,9,3,207,12,0,12,220,7,0,230,32,3,4,0,38,0,0,0,38,0,0,43,70,5,0,0,78,4,0,4,79,0,0,84,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,100,13,4,0,123,4,0,4
POA6176,10,0,0,0,10,0,0,0,10,0,0,15,24,0,0,0,26,0,0,0,26,0,0,26,7,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,40,0,0,0,40,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,45,0,0,0,45,0,0,44,32,4,0,0,35,0,0,0,36,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,68,6,0,0,80,0,0,0,77,3,0,87,15,0,0,0,21,0,0,0,21,3,0,22,20,0,0,0,23,0,0,0,23,0,0,23,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,45,5,3,0,51,0,0,0
POA6180,25,3,0,0,29,0,0,0,28,4,0,35,86,5,0,3,88,0,0,0,88,7,0,95,17,3,0,0,24,0,0,0,25,0,0,25,0,3,0,0,3,0,0,0,3,0,3,4,131,8,0,3,147,3,0,3,147,6,3,159,4,0,0,0,3,0,0,0,3,0,0,3,8,0,0,0,10,0,0,0,10,0,0,10,14,0,0,0,19,0,0,0,21,0,0,21,145,10,3,0,165,3,0,3,165,6,3,178,120,21,7,7,151,9,0,9,155,7,0,158,3,0,0,0,3,0,0,0,3,0,3,3,268,32,10,8,311,12,0,12,327,14,3,337,35,0,0,0,38,0,0,0,43,8,0,51,106,9,4,3,125,3,0,5,124,5,5,133,3,0,0,0,5,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,152,5,12,3,171,10,0,10
POA6181,3,0,0,0,3,0,0,0,3,0,0,3,3,0,3,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,11,0,0,0,11,0,0,11,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,18,0,0,0,18,0,0,18,6,0,0,0,6,0,0,0,6,0,0,6,12,5,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,23,0,0,0
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,13,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,23,0,0,0,19,0,0,0,19,0,0,23,15,0,5,0,18,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,32,3,5,0,44,0,0,0,41,0,0,46,6,0,0,0,12,0,0,0,12,0,0,8,24,0,0,0,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,36,0,0,0
POA6208,28,10,0,0,43,0,0,0,43,3,0,41,92,12,0,0,103,3,0,7,115,3,0,112,16,0,5,0,21,0,0,0,21,0,0,25,3,0,0,0,4,0,0,0,4,0,0,4,137,18,11,3,171,7,0,5,176,7,0,182,3,0,0,0,3,0,0,0,3,0,0,9,12,0,3,0,13,0,0,0,13,0,0,13,19,0,3,0,19,0,0,0,21,0,0,24,153,18,11,0,187,7,0,6,196,8,0,205,158,14,16,5,192,19,3,19,216,13,0,228,0,0,0,0,0,0,0,0,0,0,0,0,312,33,30,8,385,29,4,29,409,23,0,434,61,8,0,0,72,0,3,3,74,11,0,84,138,13,5,0,155,4,3,6,160,3,0,163,4,0,3,0,8,0,0,0,8,0,0,8,3,0,0,0,4,0,0,0,4,0,0,6,205,19,11,0,238,4,3,3
POA6209,4,0,0,0,4,0,0,0,4,0,0,9,6,3,0,0,14,0,0,0,14,0,0,14,8,0,3,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,22,3,3,0,23,0,0,0,23,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,3,0,28,0,0,0,28,0,0,28,3,0,0,0,10,3,0,3,9,3,0,14,0,0,0,0,0,0,0,0,0,3,0,3,24,3,4,0,39,3,0,3,37,8,0,43,7,0,0,0,12,0,0,0,12,3,0,11,16,4,0,0,26,3,0,3,27,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,32,6,0,0,39,3,0,3
POA6210,181,31,4,3,217,14,0,12,234,26,0,259,577,64,12,5,666,18,0,22,679,18,0,701,94,11,16,0,124,7,0,7,131,5,3,140,5,0,0,12,13,0,0,0,13,0,0,18,858,109,36,20,1020,36,3,42,1056,50,3,1113,33,3,0,0,39,6,0,6,45,3,0,47,52,10,0,0,59,7,0,7,63,3,0,67,85,14,0,0,100,10,0,10,111,4,0,112,940,118,35,20,1114,46,3,54,1166,53,3,1221,746,104,50,29,929,77,4,79,1006,78,0,1082,0,0,0,0,0,0,0,0,0,4,5,6,1688,220,84,46,2047,124,6,131,2175,133,9,2314,333,39,9,3,386,18,4,23,407,34,0,444,791,80,17,13,902,24,0,26,924,40,3,968,24,6,4,0,33,0,0,0,33,7,0,40,4,4,0,14,19,0,0,0,19,0,0,19,1150,125,36,27,1336,47,3,51
POA6211,19,0,0,0,14,0,0,0,18,0,0,18,86,9,3,3,100,3,0,3,104,3,0,111,6,0,3,3,9,0,0,0,12,0,0,12,0,0,0,3,3,0,0,0,3,0,0,3,103,9,9,11,128,4,0,3,131,3,0,137,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,11,0,0,11,10,0,0,0,10,0,0,0,12,0,0,12,113,9,9,11,135,8,0,9,147,3,0,149,89,11,3,0,108,4,0,4,112,7,0,114,0,0,0,0,0,0,0,0,0,0,0,0,205,17,11,9,245,8,0,14,253,9,0,269,48,11,0,0,52,0,0,0,52,4,0,57,119,18,5,0,135,7,0,7,138,3,3,143,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,163,20,5,0,197,7,0,7
POA6213,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,11,0,0,0,11,0,0,11,3,3,0,0,8,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,18,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,0,15,0,0,0
POA6214,4,0,0,0,4,0,0,0,4,0,0,3,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,10,0,0,16,6,3,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,19,0,0,0,19,0,0,21,3,0,0,0,3,3,0,4,11,0,0,11,19,0,0,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,3,0,4
POA6215,8,0,0,0,5,4,0,4,12,0,0,13,33,9,0,0,38,0,0,0,38,0,0,43,9,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,4,0,0,0,4,0,0,4,47,7,3,3,61,4,0,4,62,3,0,67,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,5,0,0,5,56,7,3,3,66,3,0,7,70,3,0,72,48,4,3,5,55,8,0,8,60,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,97,12,3,5,121,13,0,15,129,8,0,142,27,3,0,0,24,0,0,3,29,0,0,29,54,3,0,0,59,3,0,3,61,0,0,61,4,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,7,0,0,0,7,0,0,7,83,3,0,0,91,5,0,4
POA6218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,5,0,0,6,8,0,0,0,8,5,0,5,16,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,16,5,3,8,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
