POA_CODE_2016,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
POA6164,10,0,8,0,22,0,0,3,25,0,0,26,3,3,0,10,15,0,0,0,15,3,0,16,815,88,11,16,926,45,7,55,983,51,0,1037,12,0,0,0,16,3,0,3,22,5,0,25,23,0,0,3,27,7,0,6,29,7,0,37,37,0,0,3,44,10,0,10,49,8,0,60,854,89,12,18,975,48,9,62,1035,61,4,1093,198,18,13,9,236,14,4,18,248,27,0,278,0,0,0,0,0,0,0,0,0,0,0,0,1052,106,23,29,1210,64,12,76,1287,89,3,1380,178,17,3,0,204,7,4,7,207,8,0,217,162,18,4,3,183,3,0,3,187,5,0,194,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,3,7,0,0,0,7,0,0,5,348,34,6,9,394,11,4,16,410,16,0,425,6,0,0,0,11,0,0,0,9,0,0,9,10,0,0,0,10,0,0,0
POA6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6166,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,176,16,4,0,197,4,3,4,203,3,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,13,4,0,199,4,3,4,205,3,0,208,22,3,0,0,26,0,0,0,28,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,199,15,7,0,225,5,3,9,232,3,0,239,31,3,0,0,34,0,0,0,38,4,0,43,53,7,0,0,58,0,0,0,63,3,0,63,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,85,12,0,0,97,5,0,3,102,10,0,107,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
POA6167,4,0,3,0,4,0,0,0,4,0,0,4,3,0,0,7,5,0,0,0,5,3,0,8,214,31,3,4,249,16,0,12,263,28,0,290,4,0,3,0,10,3,0,3,8,0,0,13,8,3,0,0,12,3,0,3,12,0,0,12,9,5,3,0,18,5,0,5,20,0,0,21,220,37,6,4,267,20,0,20,289,28,0,314,79,16,3,0,105,5,0,5,113,16,0,127,0,0,0,0,0,0,0,0,0,0,0,0,306,54,6,7,372,27,0,28,398,45,0,447,34,3,0,0,39,4,0,3,40,0,0,43,35,6,0,0,43,0,0,0,42,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,8,0,3,80,3,0,5,87,8,0,87,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0
POA6168,0,0,3,0,5,0,0,0,11,0,0,11,3,0,0,0,3,0,0,0,3,0,0,3,153,13,5,0,171,9,3,13,188,17,0,203,6,0,0,0,4,0,0,0,7,0,0,7,11,0,0,0,8,0,0,0,8,0,0,12,14,0,0,0,12,0,0,0,18,0,0,14,165,16,5,3,187,13,3,16,201,22,0,222,53,13,5,0,73,7,0,7,78,12,0,92,0,0,0,0,0,0,0,0,0,0,0,0,220,25,14,0,260,18,3,22,277,30,0,313,28,0,0,0,31,0,0,0,30,5,0,38,25,0,3,3,35,0,0,0,35,4,0,37,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,4,60,3,3,4,66,3,0,3,70,8,0,83,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0
POA6169,5,0,3,0,11,0,0,0,11,0,0,14,7,0,0,0,10,0,0,0,10,0,4,11,403,30,13,8,464,21,0,19,481,27,4,513,12,3,0,0,16,7,0,7,21,3,0,23,13,0,0,3,22,3,0,3,19,3,0,23,28,3,0,3,37,10,0,10,46,3,0,46,433,39,18,10,493,33,0,34,524,33,4,561,97,16,3,7,119,3,0,3,124,20,0,147,0,0,0,0,0,0,0,0,0,0,0,0,533,54,18,12,616,35,0,31,653,52,4,706,82,8,0,0,88,0,0,0,89,3,0,93,55,3,0,0,56,4,0,4,61,5,0,69,4,0,0,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,138,10,3,0,156,4,0,4,159,10,0,164,3,0,0,0,3,3,0,3,5,0,0,3,0,0,0,0,3,0,0,0
POA6170,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,4,108,21,4,3,133,8,0,3,141,6,0,150,5,0,0,0,4,0,0,0,4,0,0,4,7,0,0,0,3,0,0,0,5,0,0,11,12,0,0,0,14,0,0,0,17,0,0,15,114,23,4,3,149,9,0,8,157,12,0,165,40,10,0,0,46,0,0,0,46,7,0,53,0,0,0,0,0,0,0,0,0,0,0,0,160,29,4,3,197,9,0,12,204,11,0,217,32,5,0,0,40,4,0,4,41,0,0,40,16,9,0,0,24,3,0,3,26,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,9,0,0,67,7,0,7,70,0,0,71,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,7,0,0,0
POA6171,10,0,0,0,10,0,0,0,10,0,0,10,3,0,0,3,4,0,0,0,4,0,0,4,412,37,15,9,473,17,0,21,496,13,0,502,12,0,0,0,12,3,0,3,13,0,0,13,21,0,0,0,21,0,0,0,22,0,0,25,30,0,0,0,30,3,0,3,34,0,0,38,441,37,15,9,507,20,3,21,526,15,0,539,108,11,6,7,126,3,0,3,130,4,0,137,0,0,0,0,0,0,0,0,0,0,0,0,558,47,17,15,635,23,3,26,660,20,0,682,70,13,0,0,85,4,0,4,88,3,0,95,60,5,5,0,66,0,0,0,69,0,0,74,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,132,19,8,0,161,8,0,8,163,6,0,171,3,0,3,0,7,0,0,0,7,0,0,7,5,0,0,0,5,0,0,0
POA6172,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,234,22,4,3,261,15,0,16,272,23,0,294,3,0,0,0,3,0,0,0,3,0,0,3,11,0,0,0,12,0,0,0,12,0,0,12,10,0,0,0,11,0,0,0,11,0,0,11,240,26,4,3,276,15,0,16,286,23,0,309,52,5,0,0,59,5,0,5,63,12,0,73,0,0,0,0,0,0,0,0,0,0,0,0,298,24,3,3,330,17,0,19,347,32,0,377,33,0,0,3,37,0,0,0,39,3,0,41,37,0,0,0,33,0,0,0,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,68,3,0,3,75,4,0,4,80,6,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
POA6173,4,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,274,20,9,3,308,15,0,15,320,9,0,335,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,6,0,0,8,12,0,0,0,12,0,0,0,14,0,0,13,285,20,9,3,320,15,0,15,335,7,0,344,47,0,3,0,50,8,0,8,58,8,0,63,0,0,0,0,0,0,0,0,0,0,0,0,331,20,11,6,372,23,0,23,393,16,0,409,43,0,0,0,47,3,0,3,44,0,0,48,48,0,3,0,49,4,0,4,54,0,0,53,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,88,3,3,0,95,7,0,7,100,0,0,102,4,0,0,0,4,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0
POA6174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,7,0,0,66,0,0,0,70,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,57,7,0,0,68,0,0,0,70,0,0,74,14,4,3,0,21,0,0,0,21,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,79,12,4,0,89,0,0,0,95,5,0,97,6,0,0,0,6,0,0,0,6,0,0,6,10,0,0,0,11,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,18,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6175,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,63,17,0,0,78,3,0,3,87,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,65,17,0,0,83,3,0,3,85,3,0,94,18,3,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,84,14,0,0,102,3,0,3,108,3,0,107,10,0,0,0,11,0,0,0,12,0,0,12,8,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,24,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,0,0,0,23,0,0,18,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,26,0,0,0,26,0,0,0,26,0,0,27,7,0,0,0,7,0,0,0,7,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,25,7,0,30,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,63,4,0,3,72,3,0,6,76,3,0,74,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,7,0,0,7,10,0,0,0,7,0,0,0,7,0,0,7,67,4,0,3,80,3,0,6,82,3,0,85,8,4,0,0,9,3,0,3,10,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,80,10,5,3,88,3,0,5,96,8,0,101,10,0,0,0,10,0,0,0,10,0,0,10,13,0,0,0,13,5,0,5,16,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,14,0,0,0,21,3,0,3,22,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
POA6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,20,0,0,0,20,0,0,20,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,25,0,0,0,25,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,25,0,0,0,25,0,0,27,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,27,0,0,0,27,3,0,29,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6208,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,3,0,0,4,115,3,4,0,127,5,3,8,131,10,0,142,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,3,0,0,9,119,3,3,0,126,5,3,8,137,10,0,152,23,0,3,0,25,3,0,3,31,9,0,38,0,0,0,0,0,0,0,0,0,0,0,0,144,8,5,0,156,8,3,15,170,19,0,186,23,0,0,0,23,0,0,0,25,3,0,24,18,0,5,0,22,0,0,0,22,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,3,0,46,3,0,3,46,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,32,0,0,0,32,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,32,0,0,0,32,3,0,38,5,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,35,3,4,0,36,0,0,0,41,3,0,42,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6210,19,0,8,0,28,0,0,0,25,0,0,30,5,0,3,4,15,0,0,0,15,4,0,11,729,85,26,8,854,39,3,42,892,44,4,935,18,4,0,7,31,3,0,6,36,6,0,41,20,0,0,0,21,3,0,3,24,3,0,30,41,4,0,6,54,11,0,8,63,10,0,70,770,88,26,19,908,46,3,51,958,47,4,1012,157,17,3,17,194,18,0,18,214,39,0,256,0,0,0,0,0,0,0,0,0,0,4,4,928,110,32,29,1107,60,3,65,1170,94,4,1268,127,9,3,0,140,0,0,0,138,3,0,141,108,12,3,3,125,6,0,6,136,6,0,138,4,0,0,0,4,0,0,0,7,0,0,7,0,0,0,0,3,0,0,0,3,0,0,4,240,19,9,5,269,7,0,7,278,9,0,291,4,0,0,0,4,3,0,3,8,0,0,8,6,0,0,0,8,0,0,0
POA6211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,80,14,7,5,98,3,0,3,107,3,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,7,0,0,7,0,0,3,3,4,3,0,3,5,0,0,5,80,14,9,7,104,10,0,10,112,3,0,115,15,0,0,0,12,3,0,3,15,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,90,15,9,7,119,7,0,7,129,3,0,136,8,4,0,0,12,0,0,0,12,0,0,15,13,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,0,0,29,0,0,0,29,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,16,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,16,0,0,0,12,0,0,12,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,16,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,43,7,0,3,53,4,0,4,51,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,7,0,3,51,4,0,4,55,0,0,55,13,3,0,0,16,0,0,0,16,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,61,6,0,3,70,4,0,4,67,3,0,73,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
