POA_CODE_2016,MSEO_SEO,MSEO_SOLSE_VWorW,MSEO_SOLSE_NWorNAA,MSEO_SOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_SOLSE_VWorW,MOL_Afrikaans_SOLSE_NWorNAA,MOL_Afrikaans_SOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_SOLSE_VWorW,MOL_Arabic_SOLSE_NWorNAA,MOL_Arabic_SOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_SOLSE_VWorW,MOL_AIndLng_SOLSE_NWorNAA,MOL_AIndLng_SOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_SOLSE_VWorW,MOL_CL_Canton_SOLSE_NWorNAA,MOL_CL_Canton_SOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_SOLSE_VWorW,MOL_CL_Mandarin_SOLSE_NWorNAA,MOL_CL_Mandarin_SOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_SOLSE_VWorW,MOL_CL_Oth_SOLSE_NWorNAA,MOL_CL_Oth_SOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_SOLSE_VWorW,MOL_CL_Tot_SOLSE_NWorNAA,MOL_CL_Tot_SOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_SOLSE_VWorW,MOL_Croatian_SOLSE_NWorNAA,MOL_Croatian_SOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_Dutch_SEO,MOL_Dutch_SOLSE_VWorW,MOL_Dutch_SOLSE_NWorNAA,MOL_Dutch_SOLSE_Tot,MOL_Dutch_NS,MOL_Dutch_Tot,MOL_French_SEO,MOL_French_SOLSE_VWorW,MOL_French_SOLSE_NWorNAA,MOL_French_SOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_SOLSE_VWorW,MOL_German_SOLSE_NWorNAA,MOL_German_SOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_SOLSE_VWorW,MOL_Greek_SOLSE_NWorNAA,MOL_Greek_SOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_SOLSE_VWorW,MOL_IAL_Bengali_SOLSE_NWorNAA,MOL_IAL_Bengali_SOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_SOLSE_VWorW,MOL_IAL_Hindi_SOLSE_NWorNAA,MOL_IAL_Hindi_SOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_SOLSE_VWorW,MOL_IAL_Punjabi_SOLSE_NWorNAA,MOL_IAL_Punjabi_SOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_SOLSE_VWorW,MOL_IAL_Sinhal_SOLSE_NWorNAA,MOL_IAL_Sinhal_SOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_SOLSE_VWorW,MOL_IAL_Urdu_SOLSE_NWorNAA,MOL_IAL_Urdu_SOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_SOLSE_VWorW,MOL_IAL_Oth_SOLSE_NWorNAA,MOL_IAL_Oth_SOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_SOLSE_VWorW,MOL_IAL_Tot_SOLSE_NWorNAA,MOL_IAL_Tot_SOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_SOLSE_VWorW,MOL_Italian_SOLSE_NWorNAA,MOL_Italian_SOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_SOLSE_VWorW,MOL_Japan_SOLSE_NWorNAA,MOL_Japan_SOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Korean_SEO,MOL_Korean_SOLSE_VWorW,MOL_Korean_SOLSE_NWorNAA,MOL_Korean_SOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_SOLSE_VWorW,MOL_Macedon_SOLSE_NWorNAA,MOL_Macedon_SOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Maltese_SEO,MOL_Maltese_SOLSE_VWorW,MOL_Maltese_SOLSE_NWorNAA,MOL_Maltese_SOLSE_Tot,MOL_Maltese_NS,MOL_Maltese_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_SOLSE_VWorW,MOL_Persian_ED_SOLSE_NWorNAA,MOL_Persian_ED_SOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_SOLSE_VWorW,MOL_Polish_SOLSE_NWorNAA,MOL_Polish_SOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Russian_SEO,MOL_Russian_SOLSE_VWorW,MOL_Russian_SOLSE_NWorNAA,MOL_Russian_SOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_SOLSE_VWorW,MOL_Samoan_SOLSE_NWorNAA,MOL_Samoan_SOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_SOLSE_VWorW,MOL_Serbian_SOLSE_NWorNAA,MOL_Serbian_SOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_SOLSE_VWorW,MOL_SAL_Filipin_SOLSE_NWorNAA,MOL_SAL_Filipin_SOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_SOLSE_VWorW,MOL_SAL_Indon_SOLSE_NWorNAA,MOL_SAL_Indon_SOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_SOLSE_VWorW,MOL_SAL_Tagalog_SOLSE_NWorNAA,MOL_SAL_Tagalog_SOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_SOLSE_VWorW
POA6163,17634,..,..,..,..,17634,..,73,0,74,0,74,..,102,11,114,0,117,..,9,0,9,0,9,..,150,23,177,0,174,..,317,59,378,4,380,..,23,3,27,0,27,..,488,84,579,4,585,..,338,52,396,9,398,..,45,0,45,3,50,..,107,8,115,7,120,..,142,0,146,4,150,..,40,3,42,0,45,..,30,3,37,0,37,..,59,0,59,0,55,..,44,4,48,0,52,..,28,0,32,0,32,..,26,0,26,0,26,..,44,3,52,0,52,..,235,11,241,5,244,..,862,109,968,9,973,..,31,7,43,4,47,..,40,25,66,0,66,..,17,0,15,0,15,..,3,0,3,0,3,..,63,3,66,0,66,..,39,0,43,0,42,..,27,3,35,0,35,..,12,0,12,0,12,..,129,37,166,3,171,..,147,3,152,0,152,..,133,13,146,3,144,..,318,8,324,0,330,..,68
POA6164,20737,..,..,..,..,20737,..,174,11,180,0,179,..,122,7,136,0,136,..,8,0,12,0,13,..,185,60,240,0,240,..,752,327,1082,9,1083,..,51,26,75,0,75,..,988,407,1395,9,1401,..,166,14,183,3,181,..,31,0,31,0,31,..,88,4,90,0,90,..,44,0,47,0,47,..,14,0,14,0,14,..,66,3,65,0,65,..,135,11,146,0,144,..,136,3,138,0,138,..,79,3,82,0,82,..,64,5,66,0,66,..,164,14,180,0,180,..,647,34,681,0,679,..,270,23,292,3,298,..,61,9,74,0,74,..,105,69,172,3,171,..,6,0,9,0,8,..,7,0,7,0,7,..,108,19,124,0,126,..,92,7,99,0,94,..,50,3,55,0,56,..,20,0,20,0,20,..,136,35,172,0,175,..,197,3,200,0,207,..,176,15,189,0,191,..,331,15,341,5,351,..,74
POA6165,34,..,..,..,..,34,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
POA6166,3597,..,..,..,..,3597,..,16,0,16,0,16,..,5,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,17,3,28,0,28,..,0,0,3,0,3,..,29,6,32,0,32,..,140,23,161,4,169,..,14,0,14,0,14,..,16,3,18,0,18,..,36,0,36,0,35,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,4,0,8,..,20,3,22,0,25,..,169,24,190,0,193,..,3,0,3,0,3,..,3,3,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,8,3,9,0,9,..,7,0,7,0,7,..,4,0,4,0,4,..,32,10,37,0,37,..,27,0,34,0,34,..,3,0,3,0,3,..,58,0,58,0,58,..,4
POA6167,9725,..,..,..,..,9725,..,60,0,57,0,57,..,27,3,31,0,31,..,4,0,4,0,4,..,32,8,42,0,42,..,72,46,121,3,121,..,9,3,10,0,10,..,112,54,171,3,168,..,13,0,11,0,15,..,19,0,19,0,19,..,21,4,27,0,27,..,36,0,39,0,39,..,8,0,8,0,8,..,22,0,21,0,21,..,66,3,70,0,70,..,132,11,144,0,144,..,27,0,32,0,34,..,24,0,30,0,30,..,38,4,46,0,46,..,313,22,334,3,338,..,56,9,57,4,66,..,14,0,14,0,14,..,23,23,42,0,42,..,12,0,12,0,12,..,3,0,3,0,3,..,9,3,12,0,17,..,15,3,14,0,14,..,8,0,6,0,11,..,11,0,12,0,12,..,39,16,54,0,54,..,172,11,185,4,188,..,31,0,31,0,29,..,218,7,226,0,225,..,53
POA6168,9756,..,..,..,..,9756,..,31,0,31,0,31,..,22,0,19,0,20,..,0,0,0,0,0,..,11,8,20,0,20,..,23,5,26,0,26,..,5,0,5,0,5,..,37,18,51,0,51,..,36,8,36,0,36,..,17,0,17,0,17,..,27,0,28,3,34,..,40,0,40,0,40,..,3,0,3,0,3,..,3,0,3,0,3,..,16,0,16,0,16,..,10,4,18,0,18,..,0,4,3,0,3,..,5,0,8,0,8,..,13,0,13,0,13,..,58,9,61,0,61,..,49,3,55,0,55,..,10,4,14,0,14,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,10,0,10,0,10,..,12,0,11,0,11,..,7,0,8,0,8,..,9,0,11,0,11,..,57,12,73,0,73,..,44,3,48,0,49,..,16,0,16,0,16,..,83,7,85,0,88,..,14
POA6169,14992,..,..,..,..,14992,..,89,6,93,0,93,..,26,7,35,0,31,..,4,0,4,0,4,..,15,5,24,0,24,..,28,11,35,0,35,..,0,0,0,0,0,..,45,18,61,0,61,..,13,3,19,0,20,..,39,0,36,0,43,..,31,0,35,0,35,..,49,0,50,0,50,..,7,0,14,0,14,..,4,0,4,0,4,..,14,0,14,0,14,..,21,0,21,0,21,..,3,0,3,0,3,..,0,0,0,0,0,..,14,0,14,0,14,..,54,0,54,0,54,..,36,4,40,0,40,..,12,3,14,0,20,..,4,0,5,0,5,..,5,0,5,0,5,..,3,0,3,0,3,..,4,0,8,0,8,..,23,0,23,0,23,..,18,0,15,0,15,..,5,0,5,0,5,..,36,8,44,0,44,..,49,0,49,0,49,..,23,0,21,0,21,..,69,3,69,0,69,..,16
POA6170,4188,..,..,..,..,4188,..,45,0,45,0,45,..,22,0,22,0,22,..,0,0,0,0,0,..,26,3,33,0,33,..,62,12,81,0,81,..,0,0,0,0,0,..,91,18,111,0,111,..,4,0,4,0,4,..,0,0,0,0,0,..,27,3,24,0,24,..,11,0,11,0,11,..,0,0,0,0,0,..,19,3,22,0,22,..,88,7,92,0,92,..,138,11,145,0,145,..,27,0,29,0,29,..,36,4,38,0,38,..,66,8,78,0,78,..,375,36,409,0,409,..,12,0,12,0,12,..,14,4,19,0,19,..,10,11,21,0,21,..,0,0,0,0,0,..,0,0,0,0,0,..,9,4,14,0,14,..,10,0,7,0,7,..,10,0,10,0,10,..,6,0,6,0,6,..,19,3,21,0,18,..,124,5,127,0,127,..,13,0,11,0,11,..,195,6,200,0,202,..,39
POA6171,12792,..,..,..,..,12792,..,204,5,213,0,212,..,28,3,34,0,34,..,6,0,6,0,6,..,8,3,10,0,10,..,53,16,64,0,64,..,4,3,6,0,6,..,61,19,81,0,81,..,10,3,13,0,13,..,28,0,28,0,28,..,28,0,28,0,28,..,27,3,30,0,30,..,3,0,3,0,3,..,9,0,9,0,9,..,38,0,38,0,38,..,64,3,69,0,69,..,10,0,11,0,11,..,9,0,6,0,6,..,15,4,19,0,19,..,139,11,145,0,145,..,37,4,45,3,42,..,18,4,26,0,26,..,11,12,23,0,23,..,0,0,0,0,0,..,0,0,0,0,0,..,11,3,16,0,16,..,19,0,21,0,21,..,11,0,11,0,11,..,13,0,12,0,17,..,12,3,16,0,16,..,33,0,33,0,33,..,27,4,30,0,30,..,48,3,54,0,54,..,30
POA6172,5882,..,..,..,..,5882,..,52,0,53,0,53,..,8,0,8,0,8,..,3,0,3,0,3,..,4,3,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,9,3,10,0,9,..,6,0,6,0,6,..,14,0,14,0,14,..,9,0,12,0,12,..,15,0,17,0,17,..,3,0,5,0,8,..,5,0,5,0,5,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,17,0,17,0,17,..,19,3,19,0,21,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,4,0,4,0,4,..,40,6,40,0,40,..,11,0,11,0,11,..,10,0,10,0,10,..,9,0,9,0,10,..,5
POA6173,5452,..,..,..,..,5452,..,59,4,64,0,65,..,7,0,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,10,0,10,0,10,..,9,0,9,0,9,..,10,0,10,0,10,..,8,0,8,0,8,..,13,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,16,0,18,0,18,..,6,0,6,0,6,..,0,3,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,3,..,3,0,3,0,3,..,8,0,8,0,7,..,3,0,4,0,4,..,6,0,6,0,6,..,11
POA6174,1652,..,..,..,..,1652,..,14,0,14,0,14,..,4,3,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0
POA6175,1703,..,..,..,..,1703,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
POA6176,568,..,..,..,..,568,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,4,..,0,0,0,0,0,..,3,0,3,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3
POA6180,2278,..,..,..,..,2278,..,34,0,35,0,35,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,15,..,0,0,0,0,0,..,15,0,15,0,13,..,0,0,0,0,0,..,5,0,5,0,5,..,9,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,10,5,13,0,13,..,8,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,0,19,0,19,..,3,0,3,0,3,..,15,0,15,0,15,..,0
POA6181,227,..,..,..,..,227,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
POA6182,3,..,..,..,..,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
POA6207,471,..,..,..,..,471,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,4,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0
POA6208,5162,..,..,..,..,5162,..,14,0,18,0,18,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,15,0,15,0,15,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,26,3,29,0,29,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,10,0,10,0,10,..,4
POA6209,930,..,..,..,..,930,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
POA6210,28582,..,..,..,..,28582,..,206,0,206,0,212,..,27,3,30,0,30,..,6,0,11,0,13,..,35,13,43,0,43,..,77,14,93,0,91,..,10,0,9,0,10,..,121,24,144,3,150,..,19,3,22,0,22,..,63,0,66,0,66,..,40,0,40,0,40,..,68,0,73,4,74,..,24,0,24,0,24,..,11,0,11,0,11,..,45,4,55,0,55,..,66,5,64,0,64,..,46,4,51,0,51,..,22,0,26,0,26,..,51,3,58,0,58,..,249,17,265,0,265,..,110,10,117,4,124,..,19,4,20,0,20,..,31,16,46,0,47,..,4,0,4,0,4,..,3,0,3,0,3,..,41,5,46,0,46,..,32,3,33,0,39,..,23,3,30,0,30,..,12,0,12,0,12,..,11,0,11,0,11,..,86,0,86,0,86,..,45,4,44,0,44,..,125,8,135,0,135,..,15
POA6211,3184,..,..,..,..,3184,..,26,0,26,0,26,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,3,8,0,8,..,0,0,0,0,0,..,5,3,10,0,10,..,3,0,3,0,3,..,5,0,5,0,5,..,3,0,3,0,3,..,11,3,11,0,11,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,12,0,12,0,14,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0
POA6213,316,..,..,..,..,316,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
POA6214,297,..,..,..,..,297,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
POA6215,1732,..,..,..,..,1732,..,3,0,3,0,3,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,3,..,0,0,0,0,0,..,0,0,0,0,3,..,0,0,0,0,0,..,3,0,4,0,4,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,62,9,66,0,68,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,6,0,6,..,0,0,0,0,0,..,14,0,14,0,14,..,0
