POA_CODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
POA6168,3,0,250,19,31,3,3,33,0,54,0,5,3,0,9,0,6,0,0,0,0,0,0,0,16,35,4,3,42,0,60,0,0,0,0,0,0,0,269,35,4,3,44,0,313,83,0,0,0,0,0,84,7,14,0,0,17,0,24,0,0,3,0,3,0,3,0,0,0,0,0,0,0,7,17,4,0,18,0,30,0,0,0,0,0,0,0,93,16,4,0,21,0,114,34,0,0,0,0,0,31,0,7,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,12,0,0,0,0,0,0,0,32,8,0,0,8,0,42,1999,40,0,0,45,0,2039,158,283,13,3,301,3,456,7,29,14,0,40,0,50,0,0,0,0,0,0,0,165,307,26,3,336,3,502,3,0,0,0,0,3,4,2160,354,25,3,379,10,2551
POA6169,8,0,614,32,52,3,0,58,0,82,0,4,4,0,6,0,8,0,0,0,0,0,0,0,35,57,8,0,64,0,94,3,0,0,0,0,0,3,636,60,8,0,68,0,706,178,7,0,0,7,0,184,7,18,4,0,22,0,24,0,3,0,0,7,0,7,0,0,0,0,0,0,0,7,16,4,0,27,0,35,0,0,0,0,0,0,0,186,26,4,0,31,0,220,65,0,0,0,0,0,65,3,10,0,0,14,0,17,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,10,0,0,12,0,13,0,0,0,0,0,0,0,71,10,0,0,12,0,81,4537,90,7,0,93,6,4637,217,398,9,3,411,0,628,13,24,18,0,41,0,53,7,0,0,0,0,0,7,235,420,23,3,452,0,683,12,0,0,0,0,4,15,4787,508,32,3,542,6,5337
POA6170,3,0,128,15,67,0,0,67,0,84,0,5,0,0,8,0,8,0,0,0,0,0,0,0,15,77,0,0,79,0,89,0,0,0,0,0,0,0,137,77,0,0,79,0,217,40,3,0,0,3,0,45,0,47,0,0,50,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,53,0,54,0,0,0,0,0,0,0,43,53,0,0,54,0,97,9,0,0,0,0,0,9,3,20,0,0,20,0,25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,27,0,0,27,0,30,0,0,0,0,0,0,0,14,27,0,0,27,0,39,1353,52,0,0,52,0,1407,106,845,10,0,854,0,959,3,60,10,0,66,0,72,3,9,0,3,10,0,11,117,905,18,3,928,0,1043,4,0,0,0,0,12,16,1471,960,18,3,977,12,2459
POA6171,11,0,575,20,81,0,0,83,0,100,0,3,0,0,3,0,5,0,0,0,0,0,0,0,21,86,0,0,89,0,110,0,0,0,0,0,0,0,585,100,0,0,101,0,682,172,0,0,0,0,0,167,7,33,0,0,33,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,0,0,33,0,37,0,0,0,0,0,0,0,175,29,0,0,29,0,204,45,0,0,0,0,0,48,0,10,0,0,17,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,17,0,14,0,0,0,0,0,0,0,53,15,0,0,13,0,63,5661,151,3,3,159,0,5827,186,761,21,0,780,0,966,7,31,8,0,37,0,47,0,0,0,0,3,0,3,200,793,26,0,821,0,1018,3,0,0,0,0,0,5,5866,944,28,3,978,0,6844
POA6172,11,0,337,14,19,3,0,25,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,3,0,25,0,38,3,0,0,0,0,0,3,346,28,3,0,32,0,377,87,4,0,0,4,0,86,4,11,0,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,13,0,15,0,0,0,0,0,0,0,88,13,0,0,12,0,103,27,0,0,0,0,0,28,0,5,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,11,0,0,0,0,0,0,0,26,10,0,0,10,0,36,2183,71,0,0,71,6,2255,110,179,8,5,188,4,293,0,9,3,0,7,0,11,3,0,0,0,0,0,6,108,187,9,5,194,4,310,6,0,0,0,0,3,9,2298,258,9,5,264,11,2577
POA6173,3,0,383,10,11,0,0,11,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,11,0,21,0,0,0,0,0,0,0,395,16,0,0,16,0,409,115,0,0,0,0,0,116,3,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,8,0,0,0,0,0,0,0,120,9,0,0,7,0,123,40,0,0,0,0,0,35,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,40,4,0,0,4,0,39,2684,25,0,0,24,0,2710,108,115,8,0,118,0,224,0,4,0,0,4,0,4,3,0,0,3,3,0,4,106,118,8,3,128,0,231,0,0,0,0,0,6,3,2795,144,8,5,156,6,2952
POA6174,0,0,97,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,97,0,0,0,0,0,97,18,0,0,0,0,0,23,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,23,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,664,15,0,0,15,0,675,22,41,0,0,41,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,41,0,0,41,0,60,0,0,0,0,0,0,0,682,56,0,0,56,0,738
POA6175,3,0,105,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,104,5,0,0,5,0,107,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,26,11,0,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,7,742,5,0,0,5,0,752,36,29,0,0,29,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,29,0,0,29,0,59,0,0,0,0,0,0,0,785,31,0,0,31,0,813
POA6176,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,30,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,224,6,0,0,6,0,228,3,8,0,0,8,0,16,0,3,0,0,3,0,3,0,0,0,0,0,0,0,8,11,0,0,11,0,17,0,0,0,0,0,0,0,232,16,0,0,16,0,252
POA6180,0,0,75,5,15,0,0,15,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,15,0,24,0,0,0,0,0,0,0,84,15,0,0,15,0,101,23,3,0,0,3,0,29,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,23,10,0,0,10,0,30,8,0,0,0,0,0,8,0,4,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,6,0,0,0,0,0,0,0,9,4,0,0,4,0,15,863,14,0,0,14,6,880,47,121,0,0,122,0,169,0,0,0,0,0,0,0,3,0,0,3,3,0,3,50,119,0,3,129,0,171,0,0,0,0,0,0,0,908,138,0,3,140,6,1058
POA6181,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,103,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,110,4,0,0,4,0,112
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,0,0,28,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,29,0,0,0,0,0,29,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,173,3,0,0,3,3,183,7,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,12,0,0,0,0,0,0,0,179,9,0,0,9,3,189
POA6208,0,0,176,3,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,9,0,0,0,0,0,0,0,183,3,0,0,3,0,186,59,0,0,0,0,0,59,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,61,3,0,0,3,0,64,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,1470,15,0,0,15,3,1485,32,53,0,0,53,0,89,0,4,0,0,4,0,4,0,0,0,0,0,0,0,32,55,0,0,54,0,88,3,0,0,0,0,0,3,1509,66,0,0,71,6,1582
POA6209,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,42,13,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,12,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,244,0,0,0,0,0,244,0,8,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,9,0,0,3,0,3,0,3,247,8,3,0,10,0,250
POA6210,22,0,1107,39,101,3,0,104,0,142,6,5,0,0,10,0,10,0,0,0,0,0,0,0,44,106,3,0,108,0,157,0,0,0,0,0,0,0,1132,127,3,0,134,3,1268,307,3,0,0,3,0,316,16,34,0,0,37,0,53,0,4,0,0,4,0,4,0,0,0,0,0,0,0,16,41,0,0,42,0,56,0,0,0,0,0,0,0,330,43,0,0,42,0,374,118,3,0,0,3,0,123,3,14,0,0,14,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,20,0,21,0,0,0,0,0,0,0,121,19,0,0,19,0,144,7391,158,0,0,158,9,7561,386,767,20,6,791,7,1186,4,52,13,0,65,0,78,8,5,0,5,7,0,19,404,826,35,8,873,7,1280,15,3,0,0,3,0,22,7813,988,35,7,1036,20,8862
POA6211,0,0,126,0,11,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,13,0,0,0,0,0,0,0,125,11,0,0,11,0,136,32,3,0,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,3,0,34,12,0,0,0,0,0,12,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,16,0,0,0,0,0,16,969,21,0,0,21,0,985,49,58,0,0,58,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,58,0,0,60,0,109,3,0,0,0,0,0,3,1023,76,0,0,73,0,1095
POA6213,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,83,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,83,7,0,0,7,0,89
POA6214,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,17,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,4,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,4,98
POA6215,0,0,68,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,66,3,0,0,3,0,73,5,0,0,0,0,0,5,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,5,3,0,0,3,0,6,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,508,5,0,0,5,0,512,15,23,3,0,21,0,40,0,0,0,0,0,0,0,0,0,0,3,3,0,3,15,23,3,3,28,0,45,0,0,0,0,0,3,3,528,26,3,3,32,3,557
POA6218,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,5,0,0,5,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,10,0,0,10,0,63
POA6220,7,0,84,0,13,0,0,13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,19,0,0,0,0,0,0,0,83,19,0,0,19,0,100,12,0,0,0,0,0,12,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,13,4,0,0,4,0,16,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,552,13,0,0,13,0,568,9,115,4,0,121,0,129,0,7,3,0,3,0,3,0,0,0,0,0,0,0,9,124,3,0,127,0,139,0,0,0,0,0,0,0,569,134,3,0,140,0,705
POA6221,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,43,0,13,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,0,3,3,43,13,0,0,13,3,57
POA6223,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,0,0,7,0,39
POA6224,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,36,0,0,0,0,0,35,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,8,175,4,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,3,0,12,0,0,0,0,0,0,0,174,3,0,0,3,8,190
POA6225,4,0,172,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,3,0,0,0,0,0,3,174,4,0,0,7,0,177,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,13,0,0,13,6,1216,14,30,0,0,30,0,46,0,0,3,0,3,0,4,0,0,0,3,3,0,3,18,30,3,3,41,0,57,3,0,0,0,0,0,6,1223,41,3,3,51,8,1282
